Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1041732,-,-,-,26.05,-81.02,-5,4,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2013,4,30,9,30,165,720,705,165,720,705,0,22,41.410000000000004,0,0.125,2.9000000000000004,85.07000000000001,25,1010,N/A
2013,4,30,10,0,147,0,148,165,759,790,4,22,34.76,0,0.125,3,84.57000000000001,25,1010,N/A
2013,4,30,10,30,375,40,411,171,780,859,4,22,28.23,0,0.125,3,84.56,25,1010,N/A
2013,4,30,11,0,469,143,603,182,784,910,3,22,21.97,0,0.125,3,80.12,26,1010,N/A
2013,4,30,11,30,421,42,462,185,795,948,4,22,16.31,0,0.125,2.9000000000000004,80.11,26,1010,N/A
2013,4,30,12,0,186,801,970,186,801,970,0,22,12.13,0,0.125,2.9000000000000004,80.51,26,1010,N/A
2013,4,30,12,30,187,802,974,187,802,974,0,22,11.25,0,0.125,2.7,80.49,26,1010,N/A
2013,4,30,13,0,192,790,958,192,790,958,0,22,14.290000000000001,0,0.125,2.6,80.92,26,1010,N/A
2013,4,30,13,30,190,783,928,190,783,928,0,22,19.48,0,0.125,2.4000000000000004,85.81,25,1010,N/A
2013,4,30,14,0,179,781,884,179,781,884,0,22,25.55,0,0.125,2.3000000000000003,85.97,25,1010,N/A
2013,4,30,14,30,174,763,822,174,763,822,0,22,31.990000000000002,0,0.125,2,85.95,25,1010,N/A
2013,4,30,15,0,164,745,746,164,745,746,0,22,38.59,0,0.125,1.8,86.29,25,1010,N/A
2013,4,30,15,30,328,204,473,156,712,658,4,22,45.28,0,0.125,1.6,86.29,25,1010,N/A
2013,4,30,16,0,14,0,14,143,677,560,6,22,52.01,0,0.125,1.4000000000000001,87.46000000000001,25,1010,N/A
2013,4,30,16,30,223,101,276,131,621,453,6,22,58.75,0,0.125,1.2000000000000002,87.47,25,1010,N/A
2013,4,30,17,0,7,0,7,111,561,344,8,22,65.47,0,0.125,1.2000000000000002,87.14,25,1010,N/A
2013,4,30,17,30,8,0,8,92,458,233,4,22,72.15,0,0.125,1,92.52,24,1010,N/A
2013,4,30,18,0,4,0,4,65,329,129,3,22,78.79,4,0.125,0.9,92.22,24,1010,N/A
2013,4,30,18,30,30,123,40,30,123,40,0,22,85.35000000000001,0,0.125,1,97.95,23,1010,N/A
2013,4,30,19,0,0,0,0,0,0,0,3,21,91.82000000000001,0,0.127,1.1,94.10000000000001,23,1010,N/A
2013,4,30,19,30,0,0,0,0,0,0,3,22,98.17,0,0.127,1.2000000000000002,94.11,23,1010,N/A
2013,4,30,20,0,0,0,0,0,0,0,3,22,104.36,0,0.127,1.3,94.37,23,1010,N/A
2013,4,30,20,30,0,0,0,0,0,0,3,22,110.35000000000001,0,0.127,1.4000000000000001,100,22,1010,N/A
2013,4,30,21,0,0,0,0,0,0,0,3,22,116.08,0,0.127,1.5,100,22,1010,N/A
2013,4,30,21,30,0,0,0,0,0,0,1,22,121.46000000000001,0,0.127,1.6,100,22,1010,N/A
2013,4,30,22,0,0,0,0,0,0,0,0,22,126.4,0,0.127,1.7000000000000002,100,22,1010,N/A
2013,4,30,22,30,0,0,0,0,0,0,0,22,130.75,0,0.127,1.7000000000000002,100,22,1010,N/A
2013,4,30,23,0,0,0,0,0,0,0,0,22,134.34,0,0.127,1.8,100,22,1010,N/A
2013,4,30,23,30,0,0,0,0,0,0,1,22,136.98,0,0.127,1.8,100,22,1010,N/A
2013,5,1,0,0,0,0,0,0,0,0,0,22,138.5,0,0.127,1.8,100,22,1010,N/A
2013,5,1,0,30,0,0,0,0,0,0,0,22,138.76,0,0.127,1.8,100,22,1010,N/A
2013,5,1,1,0,0,0,0,0,0,0,0,22,137.74,0,0.127,1.8,100,22,1010,N/A
2013,5,1,1,30,0,0,0,0,0,0,1,22,135.53,0,0.127,1.7000000000000002,100,22,1010,N/A
2013,5,1,2,0,0,0,0,0,0,0,1,22,132.3,0,0.127,1.7000000000000002,100,22,1010,N/A
2013,5,1,2,30,0,0,0,0,0,0,1,22,128.24,0,0.127,1.6,100,22,1010,N/A
2013,5,1,3,0,0,0,0,0,0,0,7,22,123.52,0,0.127,1.5,100,22,1010,N/A
2013,5,1,3,30,0,0,0,0,0,0,8,22,118.3,0,0.127,1.4000000000000001,100,22,1010,N/A
2013,5,1,4,0,0,0,0,0,0,0,8,22,112.71000000000001,0,0.127,1.4000000000000001,100,22,1010,N/A
2013,5,1,4,30,0,0,0,0,0,0,7,22,106.81,0,0.127,1.3,100,22,1010,N/A
2013,5,1,5,0,0,0,0,0,0,0,7,22,100.7,0,0.127,1.3,100,22,1010,N/A
2013,5,1,5,30,0,0,0,0,0,0,7,22,94.41,0,0.127,1.3,100,22,1010,N/A
2013,5,1,6,0,7,0,7,10,18,10,7,22,87.98,4,0.127,1.3,100,22,1010,N/A
2013,5,1,6,30,50,26,54,59,151,81,8,22,81.45,0,0.127,1.7000000000000002,95.75,23,1010,N/A
2013,5,1,7,0,85,316,168,101,297,179,7,22,74.84,0,0.127,2.1,92.3,24,1010,N/A
2013,5,1,7,30,149,151,206,134,407,285,4,22,68.17,0,0.127,2.2,92.3,24,1010,N/A
2013,5,1,8,0,202,173,285,155,503,395,4,22,61.46,0,0.127,2.4000000000000004,85.68,25,1010,N/A
2013,5,1,8,30,251,235,387,174,568,502,7,22,54.730000000000004,0,0.127,2.4000000000000004,85.69,25,1010,N/A
2013,5,1,9,0,308,117,386,185,626,604,7,21,47.99,0,0.127,2.4000000000000004,78.41,26,1010,N/A
2013,5,1,9,30,356,213,516,196,664,696,7,21,41.27,0,0.127,2.3000000000000003,78.41,26,1010,N/A
2013,5,1,10,0,397,108,486,215,677,773,7,21,34.61,0,0.127,2.3000000000000003,72.68,27,1010,N/A
2013,5,1,10,30,426,277,671,223,700,841,7,21,28.07,0,0.127,2.2,72.67,27,1010,N/A
2013,5,1,11,0,471,166,626,229,716,894,6,21,21.78,0,0.127,2.1,72.45,27,1010,N/A
2013,5,1,11,30,450,61,510,232,727,931,6,21,16.080000000000002,0,0.127,2,72.43,27,1010,N/A
2013,5,1,12,0,267,13,281,237,728,951,9,21,11.85,0,0.127,1.9000000000000001,72.8,27,1010,N/A
2013,5,1,12,30,140,0,141,238,729,954,9,21,10.96,0,0.127,1.8,72.78,27,1010,N/A
2013,5,1,13,0,97,0,97,238,723,939,9,21,14.07,0,0.127,1.8,73.42,27,1010,N/A
2013,5,1,13,30,90,0,90,235,714,909,6,21,19.330000000000002,0,0.127,1.9000000000000001,77.83,26,1010,N/A
2013,5,1,14,0,114,0,114,234,693,860,6,21,25.43,0,0.127,2,78.44,26,1010,N/A
2013,5,1,14,30,81,0,81,227,672,798,6,21,31.88,0,0.127,2,78.41,26,1010,N/A
2013,5,1,15,0,143,0,143,214,652,724,6,22,38.5,0,0.127,2.1,79.18,26,1010,N/A
2013,5,1,15,30,196,6,201,202,616,637,6,22,45.2,0,0.127,1.9000000000000001,83.99,25,1010,N/A
2013,5,1,16,0,153,0,153,181,586,542,7,22,51.93,0,0.127,1.8,86.04,25,1010,N/A
2013,5,1,16,30,152,0,152,164,526,438,7,22,58.660000000000004,0,0.127,1.7000000000000002,91.32000000000001,24,1010,N/A
2013,5,1,17,0,98,0,98,143,448,329,7,22,65.38,0,0.127,1.7000000000000002,92.38,24,1010,N/A
2013,5,1,17,30,86,0,86,115,347,222,7,22,72.06,0,0.127,1.5,92.39,24,1010,N/A
2013,5,1,18,0,47,0,47,78,216,120,4,22,78.69,4,0.127,1.4000000000000001,93.2,24,1010,N/A
2013,5,1,18,30,13,0,13,30,64,35,4,22,85.25,4,0.127,1.4000000000000001,98.98,23,1010,N/A
2013,5,1,19,0,0,0,0,0,0,0,3,22,91.71000000000001,0,0.127,1.5,97.56,23,1010,N/A
2013,5,1,19,30,0,0,0,0,0,0,1,22,98.05,0,0.127,1.7000000000000002,100,23,1010,N/A
2013,5,1,20,0,0,0,0,0,0,0,1,22,104.23,0,0.127,1.9000000000000001,100,23,1010,N/A
2013,5,1,20,30,0,0,0,0,0,0,0,22,110.2,0,0.127,2,100,22,1010,N/A
2013,5,1,21,0,0,0,0,0,0,0,0,22,115.91,0,0.127,2.2,100,22,1010,N/A
2013,5,1,21,30,0,0,0,0,0,0,0,22,121.27,0,0.127,2.2,100,22,1010,N/A
2013,5,1,22,0,0,0,0,0,0,0,3,22,126.19,0,0.127,2.2,100,22,1010,N/A
2013,5,1,22,30,0,0,0,0,0,0,0,22,130.51,0,0.127,2.1,100,22,1010,N/A
2013,5,1,23,0,0,0,0,0,0,0,3,22,134.08,0,0.127,2,100,22,1010,N/A
2013,5,1,23,30,0,0,0,0,0,0,3,22,136.70000000000002,0,0.127,1.9000000000000001,100,22,1010,N/A
2013,5,2,0,0,0,0,0,0,0,0,7,22,138.20000000000002,0,0.127,1.9000000000000001,100,22,1010,N/A
2013,5,2,0,30,0,0,0,0,0,0,7,22,138.46,0,0.127,1.8,100,22,1010,N/A
2013,5,2,1,0,0,0,0,0,0,0,7,21,137.44,0,0.127,1.8,99.66,22,1010,N/A
2013,5,2,1,30,0,0,0,0,0,0,7,21,135.24,0,0.127,1.8,99.64,22,1010,N/A
2013,5,2,2,0,0,0,0,0,0,0,7,21,132.03,0,0.127,1.9000000000000001,98.72,22,1010,N/A
2013,5,2,2,30,0,0,0,0,0,0,1,21,127.98,0,0.127,2,98.71000000000001,22,1010,N/A
2013,5,2,3,0,0,0,0,0,0,0,7,21,123.28,0,0.127,2.2,97.71000000000001,22,1010,N/A
2013,5,2,3,30,0,0,0,0,0,0,8,21,118.08,0,0.127,2.2,97.7,22,1010,N/A
2013,5,2,4,0,0,0,0,0,0,0,7,21,112.5,0,0.127,2.3000000000000003,97.10000000000001,22,1010,N/A
2013,5,2,4,30,0,0,0,0,0,0,3,21,106.62,0,0.127,2.3000000000000003,97.10000000000001,22,1010,N/A
2013,5,2,5,0,0,0,0,0,0,0,7,21,100.52,0,0.127,2.3000000000000003,97.02,22,1010,N/A
2013,5,2,5,30,0,0,0,0,0,0,4,21,94.24,0,0.127,2.2,97.02,22,1010,N/A
2013,5,2,6,0,0,0,0,10,12,10,7,21,87.82000000000001,4,0.127,2.2,98.15,22,1010,N/A
2013,5,2,6,30,3,0,3,61,130,81,4,21,81.3,0,0.127,2.4000000000000004,98.15,22,1010,N/A
2013,5,2,7,0,50,0,50,101,299,180,8,22,74.7,0,0.127,2.6,95.12,23,1010,N/A
2013,5,2,7,30,53,0,53,133,412,287,4,22,68.03,0,0.127,2.6,95.12,23,1010,N/A
2013,5,2,8,0,120,0,120,149,521,399,7,22,61.33,0,0.127,2.7,96.92,23,1010,N/A
2013,5,2,8,30,86,0,86,166,586,506,6,22,54.59,0,0.127,2.8000000000000003,96.92,23,1010,N/A
2013,5,2,9,0,138,0,138,170,657,611,6,22,47.85,0,0.127,2.9000000000000004,92.23,24,1010,N/A
2013,5,2,9,30,184,4,187,179,695,703,6,22,41.13,0,0.127,3,92.23,24,1010,N/A
2013,5,2,10,0,158,2,160,179,738,788,6,22,34.46,0,0.127,3.1,92.54,24,1010,N/A
2013,5,2,10,30,173,5,178,185,759,856,6,22,27.91,0,0.127,3.1,92.52,24,1010,N/A
2013,5,2,11,0,129,0,129,187,777,911,6,22,21.6,0,0.127,3.1,86.89,25,1010,N/A
2013,5,2,11,30,112,0,112,190,788,949,6,22,15.860000000000001,0,0.127,3,86.86,25,1010,N/A
2013,5,2,12,0,108,0,108,189,797,971,6,22,11.56,0,0.127,2.9000000000000004,86.54,25,1010,N/A
2013,5,2,12,30,81,0,81,189,798,974,6,22,10.67,0,0.127,2.8000000000000003,86.51,25,1010,N/A
2013,5,2,13,0,85,0,85,193,789,959,6,22,13.85,0,0.127,2.7,86.42,25,1010,N/A
2013,5,2,13,30,94,0,94,190,781,929,6,22,19.17,0,0.127,2.5,86.39,25,1010,N/A
2013,5,2,14,0,174,5,179,177,782,885,6,22,25.310000000000002,0,0.127,2.4000000000000004,86.07000000000001,25,1010,N/A
2013,5,2,14,30,171,4,175,172,765,823,6,22,31.78,0,0.127,2.2,91.33,24,1010,N/A
2013,5,2,15,0,164,2,166,156,759,751,6,22,38.410000000000004,0,0.127,2.1,90.66,24,1010,N/A
2013,5,2,15,30,156,0,156,148,728,662,6,22,45.11,0,0.127,2,90.65,24,1010,N/A
2013,5,2,16,0,33,0,33,132,703,566,6,22,51.85,0,0.127,2,90.01,24,1010,N/A
2013,5,2,16,30,202,34,220,121,650,460,7,22,58.58,0,0.127,1.8,95.57000000000001,23,1010,N/A
2013,5,2,17,0,139,4,141,103,592,350,6,22,65.29,0,0.127,1.7000000000000002,95.46000000000001,23,1010,N/A
2013,5,2,17,30,67,0,67,86,494,239,7,22,71.97,0,0.127,1.6,100,22,1010,N/A
2013,5,2,18,0,37,0,37,61,364,133,8,21,78.59,4,0.127,1.5,99.85000000000001,22,1010,N/A
2013,5,2,18,30,12,0,12,29,160,43,3,21,85.14,4,0.127,1.4000000000000001,100,21,1010,N/A
2013,5,2,19,0,0,0,0,0,0,0,1,21,91.59,0,0.127,1.4000000000000001,100,21,1010,N/A
2013,5,2,19,30,0,0,0,0,0,0,0,21,97.92,0,0.127,1.4000000000000001,100,21,1010,N/A
2013,5,2,20,0,0,0,0,0,0,0,0,21,104.09,0,0.127,1.4000000000000001,100,21,1010,N/A
2013,5,2,20,30,0,0,0,0,0,0,0,21,110.05,0,0.127,1.5,100,21,1010,N/A
2013,5,2,21,0,0,0,0,0,0,0,0,21,115.74000000000001,0,0.127,1.6,100,21,1010,N/A
2013,5,2,21,30,0,0,0,0,0,0,0,21,121.08,0,0.127,1.5,100,21,1010,N/A
2013,5,2,22,0,0,0,0,0,0,0,0,20,125.97,0,0.127,1.5,99.35000000000001,21,1010,N/A
2013,5,2,22,30,0,0,0,0,0,0,0,20,130.28,0,0.127,1.4000000000000001,100,20,1010,N/A
2013,5,2,23,0,0,0,0,0,0,0,0,20,133.82,0,0.127,1.3,100,20,1010,N/A
2013,5,2,23,30,0,0,0,0,0,0,0,20,136.43,0,0.127,1.2000000000000002,100,20,1010,N/A
2013,5,3,0,0,0,0,0,0,0,0,0,20,137.91,0,0.127,1.1,100,20,1000,N/A
2013,5,3,0,30,0,0,0,0,0,0,0,20,138.16,0,0.127,0.9,100,20,1000,N/A
2013,5,3,1,0,0,0,0,0,0,0,0,20,137.15,0,0.127,0.8,100,20,1000,N/A
2013,5,3,1,30,0,0,0,0,0,0,0,20,134.96,0,0.127,0.6000000000000001,100,20,1000,N/A
2013,5,3,2,0,0,0,0,0,0,0,0,20,131.76,0,0.127,0.5,94.18,21,1000,N/A
2013,5,3,2,30,0,0,0,0,0,0,0,20,127.73,0,0.127,0.4,100,20,1000,N/A
2013,5,3,3,0,0,0,0,0,0,0,0,19,123.05,0,0.127,0.4,98.78,20,1000,N/A
2013,5,3,3,30,0,0,0,0,0,0,0,19,117.87,0,0.127,0.4,98.77,20,1000,N/A
2013,5,3,4,0,0,0,0,0,0,0,0,19,112.3,0,0.127,0.4,97.60000000000001,20,1000,N/A
2013,5,3,4,30,0,0,0,0,0,0,0,19,106.44,0,0.127,0.4,97.61,20,1000,N/A
2013,5,3,5,0,0,0,0,0,0,0,0,19,100.35000000000001,0,0.127,0.4,96.78,20,1000,N/A
2013,5,3,5,30,0,0,0,0,0,0,0,19,94.08,0,0.127,0.4,96.79,20,1000,N/A
2013,5,3,6,0,15,81,18,15,81,18,0,20,87.67,0,0.127,0.4,100,20,1000,N/A
2013,5,3,6,30,47,323,97,47,323,97,0,20,81.16,0,0.127,0.6000000000000001,94.60000000000001,21,1000,N/A
2013,5,3,7,0,73,471,198,73,471,198,0,20,74.56,0,0.127,0.8,88.56,22,1000,N/A
2013,5,3,7,30,90,582,309,90,582,309,0,20,67.9,0,0.127,1.1,88.56,22,1000,N/A
2013,5,3,8,0,107,649,420,107,649,420,0,20,61.2,0,0.127,1.4000000000000001,83.46000000000001,23,1000,N/A
2013,5,3,8,30,118,707,529,118,707,529,0,20,54.47,0,0.127,1.6,83.46000000000001,23,1000,N/A
2013,5,3,9,0,129,746,631,129,746,631,0,20,47.730000000000004,0,0.127,1.9000000000000001,78.76,24,1000,N/A
2013,5,3,9,30,136,779,724,136,779,724,0,20,41,0,0.127,2,78.75,24,1000,N/A
2013,5,3,10,0,120,841,814,120,841,814,0,20,34.32,0,0.127,2.1,76.84,25,1000,N/A
2013,5,3,10,30,123,858,883,123,858,883,0,20,27.76,0,0.127,2.1,76.82000000000001,25,1000,N/A
2013,5,3,11,0,124,873,937,124,873,937,0,21,21.43,0,0.127,2.1,74.02,26,1000,N/A
2013,5,3,11,30,126,881,975,126,881,975,0,21,15.64,0,0.127,2,74,26,1000,N/A
2013,5,3,12,0,124,889,996,124,889,996,0,21,11.290000000000001,0,0.127,1.9000000000000001,70.51,27,1000,N/A
2013,5,3,12,30,124,889,999,124,889,999,1,21,10.39,0,0.127,1.8,70.49,27,1000,N/A
2013,5,3,13,0,468,71,537,131,875,982,2,20,13.64,0,0.127,1.8,69.69,27,1000,N/A
2013,5,3,13,30,130,868,951,130,868,951,0,20,19.02,0,0.127,1.8,69.67,27,1000,N/A
2013,5,3,14,0,129,855,903,129,855,903,1,20,25.19,0,0.127,1.8,68.15,27,1000,N/A
2013,5,3,14,30,419,127,527,125,839,840,3,20,31.68,0,0.127,1.8,68.13,27,1000,N/A
2013,5,3,15,0,109,0,109,119,820,763,3,20,38.32,0,0.127,1.8,67.34,27,1000,N/A
2013,5,3,15,30,286,37,313,114,793,674,3,20,45.03,0,0.127,1.8,67.33,27,1000,N/A
2013,5,3,16,0,113,0,113,104,762,576,3,20,51.76,0,0.127,1.8,67.88,27,1000,N/A
2013,5,3,16,30,85,0,85,96,714,469,3,20,58.5,0,0.127,1.8,71.98,26,1000,N/A
2013,5,3,17,0,148,14,154,84,653,358,3,21,65.21000000000001,0,0.127,1.9000000000000001,74.18,26,1000,N/A
2013,5,3,17,30,105,3,106,71,560,245,7,21,71.88,4,0.127,1.8,78.7,25,1000,N/A
2013,5,3,18,0,53,425,138,53,425,138,7,21,78.5,4,0.127,1.7000000000000002,82.4,25,1000,N/A
2013,5,3,18,30,28,207,46,28,207,46,0,21,85.04,0,0.127,1.7000000000000002,87.47,24,1000,N/A
2013,5,3,19,0,0,0,0,0,0,0,0,21,91.48,0,0.127,1.7000000000000002,90.17,23,1000,N/A
2013,5,3,19,30,0,0,0,0,0,0,0,21,97.79,0,0.127,1.7000000000000002,90.18,23,1000,N/A
2013,5,3,20,0,0,0,0,0,0,0,0,21,103.95,0,0.127,1.7000000000000002,90.72,23,1000,N/A
2013,5,3,20,30,0,0,0,0,0,0,0,21,109.89,0,0.127,1.6,96.38,22,1000,N/A
2013,5,3,21,0,0,0,0,0,0,0,0,21,115.57000000000001,0,0.127,1.6,96.47,22,1000,N/A
2013,5,3,21,30,0,0,0,0,0,0,0,21,120.9,0,0.127,1.6,96.46000000000001,22,1000,N/A
2013,5,3,22,0,0,0,0,0,0,0,0,21,125.77,0,0.127,1.7000000000000002,95.41,22,1000,N/A
2013,5,3,22,30,0,0,0,0,0,0,0,21,130.05,0,0.127,1.7000000000000002,100,21,1000,N/A
2013,5,3,23,0,0,0,0,0,0,0,0,20,133.57,0,0.127,1.7000000000000002,99.55,21,1000,N/A
2013,5,3,23,30,0,0,0,0,0,0,0,20,136.15,0,0.127,1.7000000000000002,99.53,21,1000,N/A
2013,5,4,0,0,0,0,0,0,0,0,0,20,137.63,0,0.127,1.8,97.77,21,1000,N/A
2013,5,4,0,30,0,0,0,0,0,0,0,20,137.87,0,0.127,1.8,97.75,21,1000,N/A
2013,5,4,1,0,0,0,0,0,0,0,0,20,136.86,0,0.127,1.9000000000000001,96.13,21,1000,N/A
2013,5,4,1,30,0,0,0,0,0,0,0,20,134.68,0,0.127,2,100,20,1000,N/A
2013,5,4,2,0,0,0,0,0,0,0,0,20,131.5,0,0.127,2.1,100,20,1000,N/A
2013,5,4,2,30,0,0,0,0,0,0,0,20,127.49000000000001,0,0.127,2.1,100,20,1000,N/A
2013,5,4,3,0,0,0,0,0,0,0,0,19,122.82000000000001,0,0.127,2.1,99.27,20,1000,N/A
2013,5,4,3,30,0,0,0,0,0,0,0,19,117.66,0,0.127,2,100,20,1000,N/A
2013,5,4,4,0,0,0,0,0,0,0,0,19,112.11,0,0.127,2,100,20,1000,N/A
2013,5,4,4,30,0,0,0,0,0,0,0,19,106.26,0,0.127,2,100,19,1000,N/A
2013,5,4,5,0,0,0,0,0,0,0,0,19,100.18,0,0.127,2,100,19,1000,N/A
2013,5,4,5,30,0,0,0,0,0,0,0,19,93.92,0,0.127,2.3000000000000003,100,19,1000,N/A
2013,5,4,6,0,16,90,20,16,90,20,0,19,87.52,0,0.127,2.7,99.37,20,1000,N/A
2013,5,4,6,30,47,345,101,47,345,101,0,19,81.01,0,0.127,3,93.48,21,1000,N/A
2013,5,4,7,0,71,500,205,71,500,205,0,20,74.42,0,0.127,3.4000000000000004,88.93,22,1000,N/A
2013,5,4,7,30,87,612,319,87,612,319,0,20,67.77,0,0.127,3.7,83.71000000000001,23,1000,N/A
2013,5,4,8,0,102,681,432,102,681,432,0,19,61.07,0,0.127,4.1000000000000005,75.85000000000001,24,1000,N/A
2013,5,4,8,30,112,739,543,112,739,543,0,19,54.34,0,0.127,4.2,71.46000000000001,25,1000,N/A
2013,5,4,9,0,123,777,647,123,777,647,0,19,47.6,0,0.127,4.4,66.86,26,1000,N/A
2013,5,4,9,30,129,810,742,129,810,742,0,19,40.87,0,0.127,4.5,66.86,26,1000,N/A
2013,5,4,10,0,130,842,827,130,842,827,0,19,34.19,0,0.127,4.7,63.61,27,1000,N/A
2013,5,4,10,30,134,861,897,134,861,897,0,19,27.61,0,0.127,4.800000000000001,63.6,27,1000,N/A
2013,5,4,11,0,136,875,952,136,875,952,0,19,21.26,0,0.127,4.9,60.54,28,1000,N/A
2013,5,4,11,30,138,883,990,138,883,990,0,19,15.43,0,0.127,5,60.53,28,1000,N/A
2013,5,4,12,0,138,889,1011,138,889,1011,0,19,11.02,0,0.127,5.2,61.34,28,1000,N/A
2013,5,4,12,30,139,889,1015,139,889,1015,0,19,10.11,0,0.127,5.300000000000001,61.32,28,1000,N/A
2013,5,4,13,0,142,880,999,142,880,999,0,20,13.44,0,0.127,5.4,61.85,28,1000,N/A
2013,5,4,13,30,141,873,968,141,873,968,0,19,18.87,0,0.127,5.5,61.83,28,1000,N/A
2013,5,4,14,0,140,860,919,140,860,919,0,20,25.080000000000002,0,0.127,5.6000000000000005,61.89,28,1000,N/A
2013,5,4,14,30,136,844,855,136,844,855,0,20,31.59,0,0.127,5.6000000000000005,61.89,28,1000,N/A
2013,5,4,15,0,133,818,776,133,818,776,0,19,38.24,0,0.127,5.800000000000001,61.39,28,1000,N/A
2013,5,4,15,30,127,789,686,127,789,686,0,19,44.95,0,0.127,5.800000000000001,65.07000000000001,27,1000,N/A
2013,5,4,16,0,116,758,586,116,758,586,0,19,51.68,0,0.127,5.9,64.28,27,1000,N/A
2013,5,4,16,30,107,707,478,107,707,478,0,19,58.410000000000004,0,0.127,5.7,68.18,26,1000,N/A
2013,5,4,17,0,96,639,365,96,639,365,0,19,65.12,0,0.127,5.6000000000000005,67.49,26,1000,N/A
2013,5,4,17,30,81,541,250,81,541,250,0,19,71.79,0,0.127,5.2,71.62,25,1000,N/A
2013,5,4,18,0,62,393,141,62,393,141,0,19,78.4,0,0.127,4.9,71.21000000000001,25,1000,N/A
2013,5,4,18,30,32,168,47,32,168,47,0,19,84.93,0,0.127,4.4,75.61,24,1000,N/A
2013,5,4,19,0,0,0,0,0,0,0,0,19,91.36,0,0.127,4,79.91,23,1000,N/A
2013,5,4,19,30,0,0,0,0,0,0,0,19,97.67,0,0.127,3.8000000000000003,79.93,23,1000,N/A
2013,5,4,20,0,0,0,0,0,0,0,0,19,103.81,0,0.127,3.7,80.23,23,1000,N/A
2013,5,4,20,30,0,0,0,0,0,0,0,19,109.74000000000001,0,0.127,3.6,85.26,22,1000,N/A
2013,5,4,21,0,0,0,0,0,0,0,0,19,115.4,0,0.127,3.5,85.4,22,1000,N/A
2013,5,4,21,30,0,0,0,0,0,0,0,19,120.71000000000001,0,0.127,3.5,90.77,21,1000,N/A
2013,5,4,22,0,0,0,0,0,0,0,0,19,125.56,0,0.127,3.5,90.85000000000001,21,1000,N/A
2013,5,4,22,30,0,0,0,0,0,0,0,19,129.82,0,0.127,3.5,90.84,21,1000,N/A
2013,5,4,23,0,0,0,0,0,0,0,0,19,133.32,0,0.127,3.6,90.58,21,1000,N/A
2013,5,4,23,30,0,0,0,0,0,0,0,19,135.89000000000001,0,0.127,3.5,90.58,21,1000,N/A
2013,5,5,0,0,0,0,0,0,0,0,0,19,137.34,0,0.127,3.5,89.71000000000001,21,1000,N/A
2013,5,5,0,30,0,0,0,0,0,0,0,19,137.58,0,0.127,3.4000000000000004,95.39,20,1000,N/A
2013,5,5,1,0,0,0,0,0,0,0,0,19,136.58,0,0.127,3.4000000000000004,94.03,20,1000,N/A
2013,5,5,1,30,0,0,0,0,0,0,0,19,134.41,0,0.127,3.4000000000000004,94.03,20,1000,N/A
2013,5,5,2,0,0,0,0,0,0,0,0,18,131.24,0,0.127,3.4000000000000004,92.60000000000001,20,1000,N/A
2013,5,5,2,30,0,0,0,0,0,0,0,18,127.25,0,0.127,3.3000000000000003,92.61,20,1000,N/A
2013,5,5,3,0,0,0,0,0,0,0,0,18,122.60000000000001,0,0.127,3.2,90.99,20,1000,N/A
2013,5,5,3,30,0,0,0,0,0,0,0,18,117.45,0,0.127,3.1,91.01,20,1000,N/A
2013,5,5,4,0,0,0,0,0,0,0,0,18,111.92,0,0.127,3.1,89.3,20,1000,N/A
2013,5,5,4,30,0,0,0,0,0,0,0,18,106.08,0,0.127,3.1,95.04,19,1010,N/A
2013,5,5,5,0,0,0,0,0,0,0,0,18,100.01,0,0.127,3.1,94,19,1010,N/A
2013,5,5,5,30,0,0,0,0,0,0,0,18,93.77,0,0.127,3.4000000000000004,94.03,19,1010,N/A
2013,5,5,6,0,19,79,22,19,79,22,0,17,87.37,0,0.127,3.7,87.67,20,1010,N/A
2013,5,5,6,30,52,341,106,52,341,106,0,17,80.88,0,0.127,4.1000000000000005,87.7,20,1010,N/A
2013,5,5,7,0,75,510,213,75,510,213,0,17,74.29,0,0.127,4.5,79.33,21,1010,N/A
2013,5,5,7,30,92,624,329,92,624,329,0,17,67.64,0,0.127,4.5,79.35000000000001,21,1010,N/A
