"TOA5","CR1000-M1","CR1000","22372","CR1000.Std.24","CPU:D - M1.CR1","02009","M_10"
"TIMESTAMP","RECORD","BattV","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","WS_ms_Std","WS_ms_Max","AirTC_Avg","RH","BP_700_Avg"
"TS","RN","Volts","meters/second","Deg","Deg","meters/second","meters/second","Deg C","%",""
"","","Smp","WVc","WVc","WVc","Std","Max","Avg","Smp","Avg"
"2014-11-04 04:40:00",1184,12.3,4.244,91.9,12.33,0.902,6.93,24.27,80.5,310.5
"2014-11-04 04:50:00",1185,12.3,3.764,92.2,10.72,0.8,6.42,24.35,80.8,310.6
"2014-11-04 05:00:00",1186,12.29,3.521,96.2,11.6,0.965,8.04,24.36,80.5,310.7
"2014-11-04 05:10:00",1187,12.29,3.423,99.5,10.79,0.589,5.27,24.42,79.01,310.8
"2014-11-04 05:20:00",1188,12.29,3.608,106.8,8.47,0.643,5.27,24.59,79.89,311
"2014-11-04 05:30:00",1189,12.29,3.982,104.3,8.88,0.7,6.02,24.61,79.14,311.1
"2014-11-04 05:40:00",1190,12.32,3.301,109.3,7.297,0.61,4.91,24.65,79.69,311.3
"2014-11-04 05:50:00",1191,12.33,3.202,114.4,7.708,0.54,4.46,24.74,78.19,311.4
"2014-11-04 06:00:00",1192,12.31,3.082,115.2,9.61,0.638,4.36,24.84,77.31,311.6
"2014-11-04 06:10:00",1193,12.34,3.229,123.1,8.37,0.589,4.71,24.9,75.74,311.8
"2014-11-04 06:20:00",1194,12.37,3.205,133.8,6.021,0.562,4.69,25.06,74.59,311.9
"2014-11-04 06:30:00",1195,12.37,2.945,144.2,16.43,0.694,4.52,25.21,74.66,312
"2014-11-04 06:40:00",1196,12.5,2.798,164.6,11.16,0.603,4.35,25.06,75.37,312.2
"2014-11-04 06:50:00",1197,12.46,2.092,157.2,15.84,0.511,3.15,25.4,74.96,312.2
"2014-11-04 07:00:00",1198,12.79,2.402,148.1,15.37,0.485,3.42,25.3,72.89,312.3
"2014-11-04 07:10:00",1199,12.89,2.487,140.8,10.17,0.45,3.84,25.62,75.03,312.5
"2014-11-04 07:20:00",1200,12.83,2.186,143.4,16.06,0.475,3.44,26.06,74.96,312.8
"2014-11-04 07:30:00",1201,13.12,3.013,119.8,8.48,0.609,4.51,26.19,73.5,313
"2014-11-04 07:40:00",1202,13.1,3.135,114,8.32,0.487,4.06,26.45,72.45,313
"2014-11-04 07:50:00",1203,13.09,3.252,117.8,7.584,0.536,4.57,26.46,73.09,313.1
"2014-11-04 08:00:00",1204,13.09,3.006,112.6,12.94,0.574,4.23,26.7,70.85,313.2
"2014-11-04 08:10:00",1205,13.05,3.095,120.5,7.109,0.429,4.62,26.65,73.84,313.2
"2014-11-04 08:20:00",1206,13.08,4.097,136.5,21.95,1.191,7.43,26.14,77.72,313.2
"2014-11-04 08:30:00",1207,13.08,3.273,144.1,17.87,0.777,6.02,26.02,75.61,313.3
"2014-11-04 08:40:00",1208,13.08,2.131,153.5,17.57,0.477,3.39,26.58,74.79,313.4
"2014-11-04 08:50:00",1209,13.07,2.166,141.2,11.14,0.392,2.97,26.66,75.81,313.3
"2014-11-04 09:00:00",1210,13.07,2.659,143.7,13.71,0.537,4.12,26.66,75.06,313.4
"2014-11-04 09:10:00",1211,13.07,3.544,142.2,9.11,0.608,5.01,26.64,74.01,313.3
"2014-11-04 09:20:00",1212,13.07,3.35,136.9,8.22,0.467,4.34,26.69,73.43,313.3
"2014-11-04 09:30:00",1213,13.07,3.073,139,9.33,0.507,4.26,26.76,72.62,313.3
"2014-11-04 09:40:00",1214,13.07,3.61,135.9,7.343,0.614,5.21,26.9,75.06,313.3
"2014-11-04 09:50:00",1215,13.07,3.779,132.4,6.508,0.574,5.54,26.44,75.74,313.2
"2014-11-04 10:00:00",1216,13.07,3.573,138.3,7.397,0.527,4.84,26.75,74.66,313.1
"2014-11-04 10:10:00",1217,13.07,3.236,141.9,11.4,0.584,4.4,26.92,73.74,313.2
"2014-11-04 10:20:00",1218,13.03,3.581,138.7,10.92,0.556,4.95,26.95,72.28,313.2
"2014-11-04 10:30:00",1219,13.03,3.709,136.4,6.604,0.509,5.07,26.97,70.75,313.1
"2014-11-04 10:40:00",1220,13.03,4.099,131.4,7.628,0.642,5.6,26.76,72.89,312.9
"2014-11-04 10:50:00",1221,13.03,4.38,127.7,5.769,0.582,5.92,26.8,72.68,312.9
"2014-11-04 11:00:00",1222,13.03,4.189,122,8.64,0.636,5.65,26.64,74.69,313
"2014-11-04 11:10:00",1223,13.03,4.082,126.8,7.553,0.532,5.14,26.68,74.55,312.8
"2014-11-04 11:20:00",1224,13.07,4.344,126.6,5.35,0.525,5.43,26.62,74.32,312.7
"2014-11-04 11:30:00",1225,13.07,4.405,130.9,6.134,0.628,5.9,26.65,75.88,312.5
"2014-11-04 11:40:00",1226,13.07,4.263,136.4,6.694,0.592,5.81,26.83,73.16,312.3
"2014-11-04 11:50:00",1227,13.07,4.218,132.9,6.027,0.558,6.19,26.93,71.32,312.1
"2014-11-04 12:00:00",1228,13.07,4.333,141.4,8.51,0.554,5.52,27.04,71.39,311.9
"2014-11-04 12:10:00",1229,13.07,4.607,141.8,7.361,0.752,6.22,27.07,69.39,311.7
"2014-11-04 12:20:00",1230,13.07,4.667,138.6,7.771,0.751,6.12,27.02,69.42,311.6
"2014-11-04 12:30:00",1231,13.07,4.362,138.4,6.839,0.663,6.05,27.03,69.62,311.5
"2014-11-04 12:40:00",1232,13.07,4.661,138.5,7.221,0.662,6.09,26.88,68.94,311.3
"2014-11-04 12:50:00",1233,13.07,4.741,135.2,7,0.632,6.29,26.81,69.25,311.2
"2014-11-04 13:00:00",1234,13.07,4.653,139.4,8.51,0.688,6.6,26.96,69.42,311.1
"2014-11-04 13:10:00",1235,13.07,4.609,138.3,7.951,0.614,6.54,26.92,69.08,310.9
"2014-11-04 13:20:00",1236,12.99,4.536,138.1,6.517,0.638,6.24,26.93,71.15,310.8
"2014-11-04 13:30:00",1237,13.07,4.634,136.9,7.072,0.789,6.32,26.91,70.3,310.7
"2014-11-04 13:40:00",1238,13.07,4.516,135.8,6.233,0.771,6.58,26.87,71.15,310.6
"2014-11-04 13:50:00",1239,13.07,4.493,135.5,5.863,0.691,6.44,26.9,71.83,310.5
"2014-11-04 14:00:00",1240,12.99,3.879,145.8,13.85,0.97,5.97,26.98,72.34,310.4
"2014-11-04 14:10:00",1241,12.91,4.434,141.9,7.818,0.654,5.92,26.83,73.09,310.4
"2014-11-04 14:20:00",1242,13.05,4.459,138.4,8.15,0.718,6.11,26.84,72.62,310.2
"2014-11-04 14:30:00",1243,13.05,4.856,132.5,6.32,0.613,6.55,26.7,75,310.1
"2014-11-04 14:40:00",1244,13.04,5.123,132.8,5.936,0.779,6.84,26.6,72.99,310
"2014-11-04 14:50:00",1245,13.04,4.693,127.9,6.665,0.684,6.65,26.67,73.57,309.9
"2014-11-04 15:00:00",1246,13.04,4.842,126.7,5.884,0.629,6.41,26.54,72.34,309.8
"2014-11-04 15:10:00",1247,13.08,4.75,125.4,4.796,0.513,6.33,26.53,73.43,309.8
"2014-11-04 15:20:00",1248,13.08,4.354,118.3,7.717,0.909,6.13,26.72,73.47,309.8
"2014-11-04 15:30:00",1249,13.08,4.477,113.2,7.395,0.83,6.25,26.62,73.57,309.8
"2014-11-04 15:40:00",1250,13.08,4.739,114.6,7.261,0.76,6.72,26.6,73.64,309.8
"2014-11-04 15:50:00",1251,13.09,5.084,116,7.385,0.868,7.2,26.44,75.68,309.9
"2014-11-04 16:00:00",1252,13.09,5.064,114.8,7.011,0.679,6.54,26.4,72.82,309.9
"2014-11-04 16:10:00",1253,13.09,5.126,118.8,7.712,0.87,6.8,26.36,73.36,309.9
"2014-11-04 16:20:00",1254,13.1,4.711,116.6,7.043,0.889,6.81,26.3,75.47,310
"2014-11-04 16:30:00",1255,13.04,4.518,114.4,6.898,0.744,6.54,26.28,75.95,310.1
"2014-11-04 16:40:00",1256,12.96,4.571,115.5,6.222,0.673,6.16,26.23,77.24,310.1
